;dur_ttl;dur_outer;l_dur_ttl;l_dur_outer
0.149.100.46;12175.74167251699;11125.06961820924;0.0;0.0
0.149.100.82;386121.3278773137;366217.27061313536;0.0;0.0
0.149.107.225;639.274120330476;424.87740516630004;636.991024017;424.87740516630004
0.149.111.154;1063588.7639524036;955056.4594268297;0.0;0.0
0.149.116.197;315790.68446132477;303287.75906521804;0.0;0.0
0.149.12.82;451844.3038466176;410674.53432109486;0.0;0.0
0.149.122.147;2853.89685631;524.19090271;0.0;0.0
0.149.125.146;140805.60350417192;133383.1861019342;0.0;0.0
0.149.156.106;3005.8929920175;2654.577493667031;0.0;0.0
0.149.16.207;3905.9498310090707;3667.241334914621;0.0;0.0
0.149.168.237;6.74700737;1.0461807250969999;0.0;0.0
0.149.168.239;9216.48883818505;8793.15948484228;0.0;0.0
0.149.19.44;29267.15946198003;27668.676853179077;0.0;0.0
0.149.190.110;144.25468444829;63.025474548249996;0.0;0.0
0.149.215.115;77.56090164189999;29.90484237671;0.0;0.0
0.149.215.134;23047.303438198083;21385.617256157748;0.0;0.0
0.149.220.99;112508.46028328681;102253.8962364628;466.76373481667997;373.479127883993
0.149.221.237;11300.066232683941;10698.413372044459;0.0;0.0
0.149.242.238;41729.130029678374;39198.787689196855;0.0;0.0
0.149.242.57;132706.23540878054;127121.21772766746;0.0;0.0
0.149.248.250;409.29722785933;388.22197914099996;0.0;0.0
0.149.27.226;615585.9057902576;584574.2750167865;0.0;0.0
0.149.3.170;187123.9783763524;155116.0340309136;0.0;0.0
0.149.35.143;16495.81050872443;15629.389524457372;0.0;0.0
0.149.48.184;872244.1859244534;845616.6243553186;0.0;0.0
0.149.5.50;668955.7857513528;637060.5175495916;0.0;0.0
0.149.80.140;1373178.5364150705;1293191.8075083732;0.0;0.0
0.149.80.241;2692.55590438986;2572.3052024883636;0.0;0.0
0.149.87.74;32402.61626242022;29424.014329942962;0.0;0.0
0.149.95.166;242323.03619357798;232900.72703382894;0.0;0.0
0.149.98.2;246039.2458439129;236093.79410741886;0.0;0.0
0.152.168.82;1164.6862030028;1071.115970611;0.0;0.0
0.152.77.163;3183.47311019942;2811.6171360010426;0.0;0.0
0.153.133.155;13172.59502411672;11463.78374097724;0.0;0.0
0.153.141.234;824.0227699273901;769.191980361;0.0;0.0
0.153.149.246;9155.000448234703;8673.483848569627;0.0;0.0
0.153.149.84;2266.2942409500397;2107.9437732736915;0.0;0.0
0.153.156.0;388586.9081020415;362006.77824026626;0.0;0.0
0.153.157.47;51285.47954558289;49008.740663543416;0.0;0.0
0.154.227.110;3.46302986145;0.45609474182099996;0.0;0.0
0.156.204.63;31.12387657165;15.0551795959;0.0;0.0
0.156.209.112;12868.326425551928;11926.792383198199;0.0;0.0
0.157.0.51;5124360.448122195;4770131.133794676;0.0;0.0
0.157.0.55;460473.6447333918;430750.1349448518;0.0;0.0
0.157.13.229;22962.853431685122;21118.17169189584;0.0;0.0
0.157.16.109;92248.92020224087;81742.42520336043;0.0;0.0
0.157.16.187;23599.09868237892;22530.565023434458;0.0;0.0
0.157.17.246;3633.8639259335996;3380.3477287269598;0.0;0.0
0.157.19.217;4940.390825270069;4768.702030188135;0.0;0.0
0.157.24.161;25056.880712503167;23412.749290487976;0.0;0.0
0.157.25.75;286512.2923853116;249827.93951036784;0.0;0.0
0.157.26.30;7836.88879014112;7177.501916885769;7824.62286950204;7177.501916885769
0.157.26.53;293758.8887211037;264236.1426349167;0.0;0.0
0.157.27.102;9399.818420414987;8354.872941972937;0.0;0.0
0.157.27.136;23348.50883483095;22355.02338408202;0.0;0.0
0.157.27.50;5366.870880121;1310.589075088;0.0;0.0
0.157.27.98;1166189.3610949258;1097543.5538288895;0.0;0.0
0.157.28.96;55168.422937392534;52220.04055975233;0.0;0.0
0.157.29.19;1190600.1358033558;1047278.4383295787;0.0;0.0
0.157.3.229;8320.95289230464;7970.184087749019;0.0;0.0
0.157.3.41;3082.2331905348196;2811.5162849384233;0.0;0.0
0.157.31.55;19530.6236743997;11639.083623878541;0.0;0.0
0.157.4.159;135604.47812081652;128331.21442799558;0.0;0.0
0.157.4.193;147645.48468591674;130825.28400421234;0.0;0.0
0.157.5.161;985.21924018814;753.2868385310001;0.0;0.0
0.157.6.236;1300.2057075541597;1234.896183011826;0.0;0.0
0.157.6.97;457.34596252475;437.943935394;0.0;0.0
0.157.8.172;114969.9170589615;108618.54720114694;0.0;0.0
0.158.115.110;1020906.5089223154;921768.4831624479;0.0;0.0
0.158.115.27;6050.184249883509;5776.637554169109;0.0;0.0
0.158.115.96;28.496026992799997;13.5719776154;0.0;0.0
0.158.124.236;171443.68410110482;159531.89015390727;0.0;0.0
0.158.124.237;58721.810579292345;54964.88213537715;0.0;0.0
0.158.125.225;19076.34806634512;17896.782636646705;0.0;0.0
0.158.125.54;22399.263858794566;21636.18803023352;0.0;0.0
